sentence_id,text
S2V0008P0_19642,"The conduct of the British government is thus fortified by an authority, not interested, not partial, not special in its application; but universal—untinctured by favor—uninfluenced by the circumstances of any particular case, and applicable to the general concerns and dealings of mankind."
S3V0342P0_10816,Gentleman has taken pains to make himself acquainted with the facts.
S3V0157P0_20933,"He declared his belief that the proposals made by Mr. Churchward were of an improper character, yet he admitted that he had never communicated them to the First Lord of the Treasury, nor to any of the officials."
S4V0080P0_18864,"I do not know the exact date on which it was signed, but I understand that the works are to be completed by 30th June, 1903."
S3V0067P0_5637,What would be said of the author of such a transaction in a court of justice?
S3V0150P0_23773,"Gentleman, indeed, appealed to the noble Lord the Member for Tiverton (Viscount Palmerston) and asked whether, if the noble Lord had known the dimensions which this disturbance in India was about to assume, he would have proceeded with his proposed course of legislation."
S3V0332P0_2241,What should be compared is the work the respective Fleets have to do.
S3V0058P0_18385,I lay down no such principle; and I trust no Government will ever consider itself bound by it.
S3V0238P0_22059,"The Parliament House of Dublin was turned over to a banking corporation, while they had not only large sums to keep up Holyrood House, but large sums for all sorts of extensions and additions to it; because it was used for the purposes of the Presbyterians of Scotland."
S4V0144P0_2181,"My noble and learned friend asked me a series of questions as to the constitution of the conference, what members of the Government would represent us, what instructions they would have, and, I think, he even wished to be told how the votes would be taken."
S4V0139P0_16546,"He would much rather lay down a set of rules which he knew to fall short of the actual requirements, but which would still deal with the substantial and main difficulties of the particular trade, than go pottering along year after year, endeavouring by exhortation, advice, and indirect pressure to get people to agree to things to which there was no security that they would permanently adhere."
S3V0314P0_27086,THE SECRETARY OF STATE (Mr. E. STANHOPE)
S4V0032P0_17737,"But the House might be quite sure that if that offence attached to them now someone would have mentioned the fact in the agitation which was going on in reference to that Assembly, but no one appeared yet to have made that accusation against them."
S3V0205P0_285,"There was no precedent for this in the case of any religious body in England or Ireland, and the Roman Catholics and the English Presbyterians had their property vested in trustees."
S3V0222P0_1876,But what did the mill-owners do?
S3V0234P0_17814,"The funds arose from a private trust which was vested entirely in three trustees, who must at least by residence be connected with Lancashire, their choice of Exhibitioners being, however, restricted to persons who had resided for a certain number of terms at Brasenose."
S3V0005P0_1361,"He believed, in the first place, that the basis of the separation was not formally communicated to the Dutch government."
S3V0282P0_30044,"They had had a Mandi or """"False Prophet"""" put down there the other day; but there was no security that another would not appear to-morrow, and every probability that he would."
S3V0027P0_17390,"In that letter, James states, that knowing there was no greater obstruction to the furtherance of religion, than the want of competent livings for the support of learned men, it appeared to him that this evil could be remedied, by restoring the impropriate tithes to the purposes for which they were originally granted; that he had commenced with so applying the impropriate tithes that were in the King's hands, that he now applied to them in the first instance, as it was fitting, in such a good work, the Universities should be forward in setting such an example, and that he, therefore, recommended the Chancellor, and the heads of houses, and other discreet and learned men of their body, to assemble, and to appropriate a portion of the impropriate tithes belonging to the different Colleges, to the providing proper ministers in the parishes"
